Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
013e6593-fa0c-ebc2-17ff-573e67ac7109,2022-03-17,,999-29-6293,,,,Neil122,,Jacobi462,,,,white,hispanic,M,San Diego  California  US,229 Zieme Ranch Unit 17,Los Angeles,California,Los Angeles County,6037.0,90001,34.24124978797142,-118.51718817079146,500.0,7902.7,19621
b80a53ef-a648-2a77-1625-772008cae7d3,1999-07-03,,999-85-4726,S99918577,X78278999X,Mr.,Brett333,,Beer512,,,,hawaiian,nonhispanic,M,Chula Vista  California  US,712 Kuvalis Trace,Santa Maria,California,Santa Barbara County,6083.0,93458,34.78316520393966,-120.38440557826308,7964.54,247801.13,2963
c214b0bb-6d6c-6e62-e832-702bdfe7b0c5,1965-12-11,,999-73-5674,S99995134,X12305156X,Mrs.,Sylvie540,,Frami345,,Towne435,M,white,nonhispanic,F,Santa Clarita  California  US,425 Metz Mission Suite 83,Lancaster,California,Los Angeles County,6037.0,93534,34.745092877802456,-118.20241651482262,19418.26,1606801.29,14240
ccea7315-dcbf-4751-f609-715c9e6df822,2014-05-06,,999-90-6834,,,,Diedre599,Cammie978,Lakin515,,,,white,hispanic,F,Yorba Linda  California  US,918 Ritchie Run,Moreno Valley,California,Riverside County,6065.0,92518,33.806715779941904,-117.25018274611276,38587.22,6250.07,666865
625e1188-9a70-a209-1a02-e6695eb077d6,1972-11-07,,999-73-9856,S99973835,X68735939X,Mr.,Elliot577,Ross213,Schmeler639,,,S,white,nonhispanic,M,San Francisco  California  US,970 Maggio Tunnel Apt 70,Olivehurst,California,Yuba County,6115.0,95961,39.03291341211457,-121.5344130451974,92555.86,848543.63,24454
db2f8fa9-63f9-0c21-cc2a-63ba489546f1,1920-10-28,,999-49-5142,S99924700,X79324002X,Mr.,Aaron697,Sonny285,Gutmann970,,,D,white,nonhispanic,M,Lompoc  California  US,602 Legros Extension,South San Jose Hills,California,Los Angeles County,,0,33.9667592205901,-117.89163703996864,231662.69,682172.87,130903
6a2b3029-05d2-ece2-ffee-ba5925d25c21,1964-08-31,,999-82-9953,S99991737,X49893875X,Mrs.,Rosamaria757,Terica746,Stamm704,,Farrell962,M,white,nonhispanic,F,Elk Grove  California  US,149 Schimmel Burg Suite 20,Santa Ana,California,Orange County,6059.0,92704,33.82443132921951,-117.82811096116428,130624.99,529986.07,31201
79891f9a-0c8f-4dd4-5ddc-8644265009e7,2022-01-03,,999-11-2178,,,,Nydia801,Donnetta255,Harvey63,,,,white,nonhispanic,F,Suisun City  California  US,924 Huel Heights Apt 62,Los Angeles,California,Los Angeles County,6037.0,90248,33.75764402698664,-118.227271833675,750.0,18738.46,39363
2fad2237-f8f5-d05f-da4a-3871b5847691,1944-08-14,,999-48-8261,S99993213,X26907502X,Mr.,Patricio639,Luis923,Urrutia540,,,M,white,hispanic,M,Kingston  Kingston  JM,735 Legros Trail,El Cajon,California,San Diego County,6073.0,92020,32.78633217841382,-116.86102479949122,22818.01,645346.67,21128
663aafcb-fb06-c1bb-18b3-88f697121101,2003-01-29,,999-26-1863,S99929971,X87403039X,Ms.,Karon907,Refugio197,Grimes165,,,,white,nonhispanic,F,San Ramon  California  US,144 Blick Street Unit 29,Los Angeles,California,Los Angeles County,6037.0,90813,34.077124697791376,-118.43921989145522,112334.75,323974.15,66300
34972e69-5af9-1ec7-c1f3-f7e37791c5f5,1997-04-02,,999-70-3081,S99935979,X8123645X,Mr.,Avery919,Frank378,Morissette863,,,M,white,nonhispanic,M,Victorville  California  US,550 D'Amore Esplanade,Los Angeles,California,Los Angeles County,6037.0,91330,33.98875323910391,-118.45738516094774,84796.36,842697.77,251833
8ee062bf-7c57-4783-9e4a-a22cd837d008,2004-11-11,,999-63-1251,S99934543,X66855769X,Mr.,Nicolás801,Francisco472,Riojas420,,,,hawaiian,hispanic,M,Ponce  Puerto Rico  PR,255 Barton Rapid,French Camp,California,San Joaquin County,6077.0,95231,37.88392687113705,-121.252446943341,6200.0,243341.31,21685
8c816e42-071a-6546-109b-6650e9aebb7a,2009-03-10,,999-84-7216,S99918322,,,Daniela614,,Olivárez848,,,,white,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,1041 O'Reilly Center,Modesto,California,Stanislaus County,6099.0,95350,37.71557468195048,-120.86808031749008,3000.0,68504.24,17973
d01b7ade-9882-c2cc-4b54-a02f58b626e4,2007-03-20,,999-16-8885,S99964576,,Mr.,Jerold208,,Berge125,,,,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,774 Willms View Suite 24,Saratoga,California,Santa Clara County,6085.0,95030,37.20677016880276,-121.96179150785731,34226.19,56791.42,122700
c5eb682b-4730-bd2f-5bc5-44b8df12e6c6,2014-09-22,,999-23-5173,,,,Raymond398,Damion480,Keeling57,,,,white,nonhispanic,M,Pinole  California  US,970 Wisoky Orchard Unit 18,Santa Rosa,California,Sonoma County,6097.0,95401,38.480861666425945,-122.73703066299068,2600.0,95976.69,14642
22e0d281-312f-1ff7-2d91-8ef8655d0d33,2019-06-16,,999-19-6298,,,,Tommy814,Roosevelt595,Eichmann909,,,,white,nonhispanic,M,Lakewood  California  US,1024 Langosh Boulevard Apt 8,Newport Beach,California,Orange County,6059.0,92612,33.577081161881004,-117.73057635831032,35844.54,19113.68,121303
32348ca7-da57-ba66-60bb-0431c2b625f3,2024-07-31,,999-33-8836,,,,Mauro926,,Hegmann834,,,,white,nonhispanic,M,San Diego  California  US,367 Fadel Forge,Modesto,California,Stanislaus County,6099.0,95319,37.631356153726216,-121.01818554113456,3355.88,7591.56,47678
ec03d635-a426-4460-2951-5d6f4ab4dca6,1990-05-20,,999-92-5859,S99985131,X59351630X,Mrs.,Ying817,Jeanene972,Wintheiser220,,Watsica258,D,native,nonhispanic,F,Lake Forest  California  US,318 Hane Rue,Pittsburg,California,Contra Costa County,6013.0,94509,38.047246360307135,-121.90386385946184,240606.55,547639.59,109983
84f042ff-4d70-4717-3abd-5d42ce2f1eee,1999-01-08,,999-70-1240,S99949270,X48928598X,Mr.,Marvin195,Emanuel231,Nikolaus26,,,,white,nonhispanic,M,Los Banos  California  US,582 Gibson Camp,Lakewood,California,Los Angeles County,6037.0,90715,33.81011466204609,-118.11722950863516,76047.62,0.0,117722
2430aa78-52d0-33bc-8f49-ca409088dd47,1975-07-12,,999-48-5726,S99927089,X79395154X,Mr.,Daron260,Darron84,Dach178,,,S,white,nonhispanic,M,Hillsborough  California  US,880 Wyman Crossroad Suite 42,Pomona,California,Los Angeles County,6037.0,91767,34.006173524372024,-117.8226926053724,43156.27,139407.47,47126
dba3eeb9-dbd1-75a1-00d3-9a6e304fd0ee,2002-06-01,,999-78-9626,S99935207,X14709040X,Mr.,Felipe97,Harley673,Mohr916,,,,white,hispanic,M,Hawthorne  California  US,738 Schinner Terrace Suite 11,Clovis,California,Fresno County,6019.0,93619,36.76836007318143,-119.72907324595369,101972.63,19961.66,90734
5a1c21ec-136d-6977-9185-b6ff1c8c0c88,1968-04-06,,999-86-7900,S99981795,X67949468X,Mrs.,Antonetta450,,Mohr916,,Rogahn59,M,asian,nonhispanic,F,Incheon  Incheon  KR,157 Huels Heights Unit 7,Oakland,California,Alameda County,6001.0,94609,37.84097164933666,-122.20065424816174,436937.34,1167659.86,28254
f8c79044-8d31-c0e4-849a-2f993f3a02d8,2017-09-21,,999-71-4505,,,,Bo157,Isreal8,Ernser583,,,,hawaiian,hispanic,M,Irvine  California  US,276 DuBuque Annex,Modesto,California,Stanislaus County,6099.0,95356,37.67587145804839,-121.080650599205,27376.85,0.0,110999
6f5d1ed7-b4ef-d1a0-b1ae-d6db554b701d,1990-10-13,,999-89-2323,S99917892,X28267395X,Mrs.,Isabel214,,Cabrera242,,Peres371,M,white,hispanic,F,Santo Domingo  National District  DO,570 Haag Heights,Santa Clarita,California,Los Angeles County,6037.0,91381,34.34445612865874,-118.67659703726537,10837.81,498131.42,19125
fcdb0ae1-c526-e047-8bc2-35fe20e4f351,2016-04-05,,999-86-2227,,,,Alphonse92,Cortez851,Price929,,,,hawaiian,hispanic,M,San Jose  California  US,270 Christiansen Rest,Lodi,California,San Joaquin County,6077.0,95240,38.17156786114773,-121.43321397180524,16698.03,19178.22,157041
a8da4a46-961b-c9c8-00c1-c0f8d09608e5,2016-07-31,,999-45-7213,,,,Diamond340,Merry217,Rosenbaum794,,,,white,nonhispanic,F,Roseville  California  US,510 Zieme Burg Unit 37,Los Angeles,California,Los Angeles County,6037.0,91405,33.99201257158859,-118.38822182859406,23872.46,2157.16,462923
4309eced-9383-f1a7-9f8a-69fb975a863d,1988-06-11,,999-63-7712,S99962145,X69734170X,Mr.,Ted955,Jere230,Sporer811,,,S,asian,nonhispanic,M,Los Angeles  California  US,233 Robel Path Apt 13,Chula Vista,California,San Diego County,6073.0,92154,32.64298098504849,-116.95800126981791,92318.12,9398.48,48647
3d2bee7c-e543-4b7a-3274-ab83023711bb,1975-05-05,,999-26-7351,S99924569,X29484516X,Mr.,Dee580,Leonel449,Thiel172,,,M,black,hispanic,M,Glendale  California  US,450 Hintz Frontage road,Long Beach,California,Los Angeles County,6037.0,90731,33.780088518367904,-118.1935336026164,158608.73,29900.95,52006
0592267d-180a-65c9-b4f7-28708f194118,1996-04-11,,999-72-7837,S99942215,X20779446X,Ms.,Flavia315,Vicenta966,Sipes176,,,S,white,hispanic,F,Vineyard  California  US,198 Bergnaum Wall,Claremont,California,Los Angeles County,6037.0,91750,34.17278838572001,-117.75532400217509,223824.51,370202.57,29033
4cc67a02-9744-3a50-0833-c10a08a30cb4,1996-08-17,,999-25-3988,S99922587,X5549087X,Mrs.,Adria871,Tama137,Watsica258,,Schmeler639,M,black,hispanic,F,Kingsburg  California  US,363 Schimmel Haven,Covina,California,Los Angeles County,6037.0,91724,34.08639221274006,-117.91900302772628,11508.58,996893.38,18409
d2e8437e-c2dc-5f19-0118-8eb15d2e43a9,2008-04-02,,999-29-7353,S99975202,,,Ignacio928,,Zaragoza109,,,,white,hispanic,M,Santo Domingo  National District  DO,1000 Eichmann Mill Suite 75,Pasadena,California,Los Angeles County,6037.0,91001,34.182277299759264,-118.0955693672204,31388.25,32220.55,248507
6ea1e739-26eb-df84-929a-2b7a4a17632e,2014-07-09,,999-30-1885,,,,Sterling124,,Heathcote539,,,,white,nonhispanic,M,Vista  California  US,758 Wiegand Key Unit 4,Los Angeles,California,Los Angeles County,6037.0,91330,33.792579223859946,-118.18736050164082,41991.26,2453.09,139884
1cb4be14-ba35-8d47-217b-b07542b865ef,1992-04-12,,999-94-2065,S99965161,X48028713X,Mr.,Tyrone215,,Ruecker817,,,M,white,nonhispanic,M,La Presa  California  US,454 Sauer Station Apt 24,Placentia,California,Orange County,6059.0,92886,33.799323580485755,-117.80082597555436,6250.48,91012.52,18762
b5e76d2f-cc88-2836-6e96-2c5d9c2d5076,1996-09-01,,999-71-5562,S99974009,X67329169X,Mr.,Royal919,Clemente531,Russel238,,,M,white,nonhispanic,M,Monterey Park  California  US,507 Breitenberg Plaza Apt 19,San Francisco,California,San Francisco County,6075.0,94133,37.73610684702623,-122.3943471374551,84933.59,0.0,100486
c3afe89c-9660-2e59-6f05-9912d192bed6,1998-02-28,,999-76-9194,S99924736,X87509627X,Mr.,Lindsey52,Nicholas495,Mitchell808,,,,white,hispanic,M,San Diego  California  US,502 Gottlieb Burg,Desert Hot Springs,California,Riverside County,6065.0,92240,33.943405886392085,-116.54579052899702,64345.89,624.28,129917
aa680aa1-df49-18fa-83d7-98e773e5d298,1993-10-28,,999-38-9126,S99926011,X6675811X,Mr.,Rickie717,Rhett759,Stroman228,,,S,white,nonhispanic,M,Sacramento  California  US,881 Kuphal Viaduct,San Francisco,California,San Francisco County,6075.0,94115,37.7600333110674,-122.41039836782925,13402.33,88638.87,77498
006e67e4-5997-cdb9-229c-edcc7cb4d839,1983-10-12,1986-09-22,999-41-7511,,,,Kimber624,Shannon293,Gusikowski974,,,,white,hispanic,F,Riverside  California  US,222 Maggio Divide Unit 14,Lakeland Village,California,Riverside County,,0,33.650257241784715,-117.32162072570968,33651.72,50909.59,88396
ce067a82-8221-aa12-dbc4-cd3ad7b81cb2,1979-06-18,,999-77-5920,S99916251,X63220482X,Mrs.,Karl184,Arletta663,Weber641,,Greenholt190,M,white,nonhispanic,F,Wasco  California  US,964 Auer Track Unit 94,Rancho Cucamonga,California,San Bernardino County,6071.0,91739,34.195035705586314,-117.50153481337064,311261.73,351474.82,37186
42f950b0-35e9-8073-f014-4fe8c7b2fe1e,1919-06-04,2010-05-13,999-76-2022,S99954161,X33834636X,Mrs.,Signe792,,O'Conner199,,Jerde200,M,white,nonhispanic,F,Los Angeles  California  US,785 Denesik Dam,Los Angeles,California,Los Angeles County,6037.0,90066,34.10523781140212,-118.348805609612,60052.54,2056491.57,3526
1b5c6307-9218-a700-5a63-9bd7cd3b60d4,1983-12-28,,999-84-9973,S99918355,X76786352X,Mrs.,Julienne688,Beryl690,Flatley871,,Lynch190,M,white,nonhispanic,F,Huntington Beach  California  US,721 Sporer Glen Suite 74,Herald,California,Sacramento County,6067.0,95638,38.32197546798464,-121.11116401761645,48830.91,1033570.01,100288
e8fb7d38-6ea2-eff2-465b-3967aaf33d96,1993-06-21,2000-01-08,999-70-2399,,,,María Luisa888,Norma469,Bustos920,,,,white,hispanic,F,San Salvador  El Salvador  SV,1070 Klein Crossing Suite 78,Long Beach,California,Los Angeles County,6037.0,90731,33.8750153182181,-118.13835987976624,20349.15,21127.66,80792
f6162615-8840-6e3f-72e4-0d80838a8945,1964-10-29,2025-09-12,999-76-7032,S99927315,X42891783X,Mrs.,Yon80,Eugenie836,Gleichner915,,Aufderhar910,W,black,hispanic,F,Lincoln  California  US,663 Boyer Path,Los Angeles,California,Los Angeles County,6037.0,90011,33.903682323455975,-118.4369886509277,1122529.15,861326.17,36301
f700bb4d-c032-c98c-eb26-428705a98b70,1970-10-24,,999-17-4387,S99947120,X11117226X,Mrs.,Danette111,Denny560,Bednar518,,Mitchell808,M,asian,nonhispanic,F,Los Angeles  California  US,942 Konopelski Wynd Unit 46,Hayward,California,Alameda County,6001.0,94587,37.648757632663646,-122.14707771342218,616288.33,878662.1,45284
afccf7b4-6c08-cea4-2f2a-1afae2ac2dce,2017-09-25,,999-94-1668,,,,Rodrick370,Edmund685,Schmitt836,,,,black,nonhispanic,M,Chico  California  US,755 Schmeler Lock Suite 26,Saratoga,California,Santa Clara County,6085.0,95070,37.29657179795532,-122.00428164669265,23772.54,0.0,91063
e0568da9-f771-b781-837c-1d9c198d35f9,1973-12-19,,999-77-2933,S99918724,X88173342X,Mrs.,María Soledad68,Carmen818,Valentín837,,Mayorga262,M,white,hispanic,F,Gaudalajara  Jalisco  MX,1046 Tromp Branch,Citrus Heights,California,Sacramento County,6067.0,95610,38.72097063284658,-121.26332975026878,203391.34,831380.69,33508
4d214c25-92e6-4535-a5b1-e1513aff387f,2003-02-23,,999-19-9046,S99953851,X77198258X,Mr.,Jeramy610,Wayne846,Greenholt190,,,,white,nonhispanic,M,Fullerton  California  US,822 Runte Gardens Suite 94,Indio,California,Riverside County,6065.0,92241,33.66245812853976,-116.14948403889132,80757.31,0.0,65827
d8ee450a-2389-11f9-433c-c202f05408cb,1986-08-25,,999-58-1696,S99946664,X7426723X,Mr.,Horacio317,Sancho742,Baeza53,,,S,black,hispanic,M,Guatemala City  Guatemala  GT,951 Douglas Rue,Rialto,California,San Bernardino County,6071.0,92376,34.15221070301981,-117.45974356297778,85133.35,327904.41,33669
4b495314-d9fd-1360-0c77-b88ad7d32fdf,1962-09-10,,999-60-1726,S99974065,X47333279X,Mr.,Newton741,Brice635,Blick895,,,W,black,nonhispanic,M,San Diego  California  US,170 Murazik Course Suite 19,Rancho San Diego,California,San Diego County,,0,32.793948742531235,-116.87459079554398,221060.23,200120.85,95766
66048b7d-015a-45e7-5076-7f8497d38a10,2013-04-17,,999-16-5254,,,,Ariadna374,Inés791,Vera718,,,,white,hispanic,F,Ponce  Puerto Rico  PR,988 Conn Orchard Unit 40,Los Angeles,California,Los Angeles County,6037.0,91330,34.196848389817724,-118.34597538211966,44194.78,764.92,65184
629bebfd-1428-88c6-365c-f2379297daee,1949-12-11,,999-15-4145,S99966928,X74172109X,Ms.,Daniela614,,Saiz247,,,S,white,hispanic,F,Roseau  Saint George  DM,967 Grady Underpass,South Gate,California,Los Angeles County,6037.0,90280,33.93624323242581,-118.1437871664652,1218205.59,139296.94,79704
ba449041-db24-b426-8d8b-217fa7433677,1966-02-25,,999-99-5230,S99918123,X82404330X,Mr.,Russel238,,Lynch190,,,M,asian,nonhispanic,M,San Diego  California  US,512 Lind Esplanade,Oakland,California,Alameda County,6001.0,94613,37.81766040257241,-122.2450647657109,12523.1,304797.34,5556
8d0987e1-5538-c3da-b49e-bf2fc4e64059,2011-04-17,,999-13-6322,,,,Drusilla108,Sean831,Jacobson885,,,,white,nonhispanic,F,Redlands  California  US,773 Reichert Gate Unit 11,Mount Shasta,California,Siskiyou County,6093.0,96067,41.36900939754842,-122.30625716678212,2900.0,46165.43,43648
098504ab-f104-c378-7eec-4090ad186d83,1993-06-21,,999-83-6209,S99926971,X40133219X,Mrs.,Marcela739,Ana Luisa894,Duran646,,Alvarez441,M,white,hispanic,F,Port-au-Prince  Haiti  HT,867 Nikolaus Wall Apt 86,Long Beach,California,Los Angeles County,6037.0,90755,33.77263481609982,-118.32141472217216,489009.94,11246.09,80792
2ca7af91-769a-ffe5-e159-a39fc940f6a6,1983-10-12,,999-88-3412,S99974726,X41126368X,Ms.,Maryrose226,Juliane376,Schaden604,,,S,white,hispanic,F,Rancho San Diego  California  US,432 Macejkovic Neck,Lakeland Village,California,Riverside County,,0,33.678677280784854,-117.41187705944998,278489.46,544121.18,88396
1952a470-f412-3df6-4e49-5296f31c9d24,1981-04-19,,999-80-7328,S99926416,X779034X,Ms.,Elaine830,Latashia561,Wyman904,,,S,white,hispanic,F,Hemet  California  US,352 Jast Forge,Perris,California,Riverside County,6065.0,92570,33.79697956313508,-117.17147712877166,456234.16,671743.18,32519
0fd0345e-aa4f-06cf-0267-20e9bd932323,1970-06-16,,999-66-7051,S99979338,X46253747X,Mr.,Hunter736,,Welch179,,,S,black,nonhispanic,M,Ridgecrest  California  US,162 McGlynn Forge,Carson,California,Los Angeles County,6037.0,90220,33.88865000239166,-118.20055123133204,145477.4,205254.84,27010
cca90dfb-9183-743e-3fef-e99cf797cb85,1945-10-19,,999-67-4248,S99956603,X14701727X,Mr.,Dillon740,Wallace647,Waters156,,,S,white,nonhispanic,M,Norwalk  California  US,996 Johns Lock,Alpine,California,San Diego County,6073.0,91901,32.78766498759075,-116.75458594378846,230051.72,1179918.62,152502
88a8f7e6-e0c5-d8a3-461e-7c90dd05edff,1964-10-29,,999-25-3224,S99999377,X53599940X,Mrs.,Freeda113,Ewa95,Cormier289,,Altenwerth646,M,black,hispanic,F,Los Angeles  California  US,1088 DuBuque Vista,Los Angeles,California,Los Angeles County,6037.0,91606,34.05167179328697,-118.31716874985402,1100503.8,1213593.07,36301
e9c99dde-e43d-4f8a-7410-bcb34dfe71cb,1981-09-05,,999-28-7185,S99983580,X82844730X,Mrs.,Dot905,,Schuster709,,Spinka232,M,asian,nonhispanic,F,Tokyo  Tokyo  JP,1098 Tillman Pathway,Los Angeles,California,Los Angeles County,6037.0,90059,34.34292884877108,-118.46727564251684,157335.9,1174221.34,42022
6aaf3529-a70d-7027-c3b3-091567b3b6b2,1919-06-04,1980-09-19,999-69-5241,S99931426,X69549666X,Mrs.,Delaine470,,Gleason633,,Sawayn19,M,white,nonhispanic,F,Los Angeles  California  US,651 Auer Approach Suite 30,Los Angeles,California,Los Angeles County,6037.0,90012,34.279845457170296,-118.51111135906788,302060.31,2109011.69,3526
3bda1b81-db63-e71d-663c-dd4fddc95835,2025-05-07,,999-64-2283,,,,Gene733,Brock407,Senger904,,,,white,nonhispanic,M,Rome  Lazio  IT,968 Schowalter Course Suite 45,Oxnard,California,Ventura County,6111.0,93036,34.27784398315396,-119.1791746159364,1987.08,0.0,49713
d97acef6-6ba4-afac-4af7-4a70c9892539,1963-07-15,1994-05-23,999-64-6607,S99925968,X19990748X,Mr.,Bruno518,Elisha578,Kassulke119,,,S,asian,hispanic,M,Tiburon  California  US,624 Auer Street Suite 76,Clovis,California,Fresno County,6039.0,93626,36.81863170028386,-119.69505423604627,127536.12,0.0,46234
b237200d-6630-8cb9-bcdc-9235a11012a7,1983-10-03,,999-38-7278,S99936635,X52809429X,Mr.,Daniel959,Enrique929,Esquivel546,,,M,white,hispanic,M,Guatemala City  Guatemala  GT,1011 Kertzmann Meadow,Whittier,California,Los Angeles County,6037.0,90603,33.9602513185007,-118.07282447918564,114546.6,31354.39,90782
81b7fdd2-d4a9-6f22-2c36-2b42ef80758a,1985-08-10,,999-73-4606,S99922929,X71246115X,Mrs.,Marni913,Beata187,Mosciski958,,Bechtelar572,M,white,hispanic,F,Williams  California  US,606 Cremin Loaf,Merced,California,Merced County,6047.0,95348,37.193050603398845,-120.50980948277676,208825.09,1456215.15,73057
1cea9c2b-55f0-9f45-252f-37d487d0aaad,1961-10-19,,999-85-7801,S99974332,X72699284X,Mrs.,Flo729,Samira471,Simonis280,,Jacobs452,M,black,nonhispanic,F,La Verne  California  US,231 Schaden Hollow,Visalia,California,Tulare County,6107.0,93291,36.40805991921885,-119.24799576208304,107028.05,1710693.53,7173
146bc5cc-15d3-e396-d5b3-4bff1b060ad6,2016-08-24,,999-51-7438,,,,Agustin437,,Auer97,,,,white,nonhispanic,M,Fresno  California  US,421 Robel Light Suite 79,Anaheim,California,Orange County,6059.0,92804,33.83008274751767,-117.93667240653429,4879.94,61889.26,70467
6cf25304-e453-9709-e699-bad49871cae1,1945-11-23,,999-67-8540,S99951673,X29461798X,Mr.,Keneth579,Jessie665,Ruecker817,,,M,white,nonhispanic,M,San Francisco  California  US,289 Torp Parade Unit 71,Clearlake Oaks,California,Lake County,6033.0,95423,39.067905819108354,-122.64865007266567,161853.76,842041.88,6881
8249d3a3-6c5a-dac6-7a45-c710d5932d57,1978-08-30,,999-39-5838,S99971498,X31918041X,Mr.,Walker122,Jarvis643,Kris249,,,M,white,nonhispanic,M,San Jacinto  California  US,1010 Haag Ville Suite 86,San Jose,California,Santa Clara County,6085.0,95135,37.30561107856592,-121.94197621471449,124786.83,0.0,101627
90205f40-3370-83a2-1665-2b226d707c18,1999-01-30,,999-17-7669,S99915433,X47144421X,Mr.,Fernando603,Víctor493,Ceballos171,,,,white,hispanic,M,Gaudalajara  Jalisco  MX,946 Considine Parade Suite 34,Temecula,California,Riverside County,6065.0,92590,33.56948906370912,-117.12580424386717,129248.98,936535.77,86266
7b5ce284-a7d0-a626-a74c-4063ec2c115e,1976-11-14,,999-73-4615,S99955326,X44629181X,Mr.,Enrique929,,Venegas795,,,D,asian,hispanic,M,La Paz  Baja California  MX,508 Klein Street Unit 29,Carpinteria,California,Santa Barbara County,6083.0,93013,34.382339956716216,-119.5170422046112,117411.59,45522.77,64988
65d7832a-6dc2-ea47-181d-70a7d2b5742e,1970-08-25,,999-64-5497,S99947816,X30194812X,Mrs.,Tianna963,Dahlia209,Paucek755,,Metz686,M,white,nonhispanic,F,Willowbrook  California  US,231 McKenzie Overpass Unit 70,Salinas,California,Monterey County,6053.0,93907,36.67027298388939,-121.63523027319862,734897.76,248692.34,86870
3aeb5765-a305-778b-cbe2-f0e37a355182,1950-08-25,2019-09-09,999-24-1557,S99961610,X86719968X,Mr.,Maria750,Harold594,Weissnat378,,,M,white,nonhispanic,M,Concord  California  US,266 Reichert Underpass Apt 62,San Diego,California,San Diego County,6073.0,92065,32.9961346714077,-117.06865331189474,134527.31,243262.25,32718
e7ad1aa7-8bb9-f6f8-8f09-bca909f1ac49,2017-08-11,,999-58-4906,,,,Simon598,Jesse626,Koepp521,,,,black,nonhispanic,M,Bell  California  US,651 Marks Neck,Oakland,California,Alameda County,6001.0,94603,37.75833014037531,-122.221405190429,3405.95,45625.08,14283
612973ae-21d7-1d01-0504-02a38fbf825e,1977-04-02,2021-08-09,999-26-8134,S99954399,X77512842X,Mrs.,Trina350,,Cremin516,,Abernathy524,M,white,hispanic,F,Richmond  California  US,748 Treutel Heights Suite 80,Los Angeles,California,Los Angeles County,6037.0,90275,34.10831349238161,-118.21532428883074,112638.58,2212038.48,30627
1d0cb5c1-a170-d7cf-9336-077bbaeba4ab,1995-08-16,,999-89-8792,S99920919,X86207243X,Mr.,Gregorio366,,Reyes140,,,M,white,hispanic,M,Mexico City  Mexico City  MX,1058 Haley Esplanade Apt 2,Fresno,California,Fresno County,6019.0,93702,36.966160029294,-119.60289364519208,143169.12,14196.82,90851
d0dab878-4a14-aa35-344c-32318319f1e3,1981-04-30,,999-44-5198,S99935052,X49196349X,Mr.,Lon587,Jeffery551,Moore224,,,M,white,nonhispanic,M,Yuba City  California  US,296 Gusikowski Wall,Yucca Valley,California,San Bernardino County,6071.0,92284,34.14908797011876,-116.47346532033733,126014.14,54928.28,88997
ffa7e7fc-85e0-67c7-7aaa-5353ca4deab3,1963-01-13,,999-94-3918,S99956048,X33944702X,Mrs.,Glynda607,Ching589,Gottlieb798,,Hammes673,M,white,hispanic,F,Riverside  California  US,322 Gerlach Spur,Los Angeles,California,Los Angeles County,6037.0,90044,34.18679193250097,-118.40284946500162,22965.13,1839926.28,16997
87552f97-6b17-75dc-1bf7-49c67f82f7ea,1955-11-08,,999-43-8078,S99994762,X13514155X,Mrs.,Palma671,,Emmerich580,,Effertz744,D,asian,nonhispanic,F,Stockton  California  US,839 Bahringer Dam Unit 87,Manhattan Beach,California,Los Angeles County,6037.0,90266,33.90052053939582,-118.39715968547976,85008.82,3353966.84,976255
9729a30f-e2ec-3d00-f6ea-fcd5800350ce,1922-06-13,,999-69-2426,S99962178,X5180223X,Mr.,Randy380,,Barton704,,,D,black,nonhispanic,M,San Jose  California  US,251 Labadie Club Suite 26,Los Angeles,California,Los Angeles County,6037.0,90064,34.290910784545005,-118.3909013912168,276160.93,1202005.05,25132
1a95b5b6-7a95-cf21-37c7-e12ca97d797d,2023-06-22,,999-63-8535,,,,Débora815,Luz785,Yáñez198,,,,black,hispanic,F,Marigot  Saint Andrew Parish  DM,456 D'Amore Branch,San Bernardino,California,San Bernardino County,6071.0,92376,34.07378563194828,-117.26585381029,6053.06,6716.32,57657
226f9bba-4a15-e269-9c60-6018f2ff4219,1951-06-13,1999-10-08,999-97-5219,S99959049,X58620941X,Mrs.,Lyn897,Vikki110,Schuster709,,Kessler503,M,white,nonhispanic,F,St Petersburg  St Petersburg  RU,625 Lind Forge,Hesperia,California,San Bernardino County,6071.0,92345,34.38300845364253,-117.24967065620612,325344.36,175036.12,50507
c0c0c7e5-fd42-958b-41b2-34a0cd79c452,1963-07-15,,999-52-9474,S99996224,X73772153X,Mr.,Collin529,Demarcus108,Walsh511,,,M,asian,hispanic,M,Florin  California  US,917 Hamill Crossroad,Clovis,California,Fresno County,6019.0,93612,36.78482126300289,-119.64823786948998,609240.17,570535.33,46234
1a316a6b-4541-915e-87e9-f75993a3bf70,1917-05-19,1997-01-17,999-63-9366,S99980091,X46495475X,Mr.,Joel444,Carey440,Ratke343,,,D,white,nonhispanic,M,Walnut  California  US,385 Blanda Esplanade,Susanville,California,Lassen County,6035.0,96117,40.3896728401535,-120.58864767762904,203354.15,381368.15,171689
